1.476244E+7,0,Inf,1.143019E+7,2.147495E+8,-2.933214,1.139074E+7,1.206743E+7,-0.057709,9185347,0,Inf,1.060019E+7,1.26199E+7,8726315,6101087
1.476459E+7,0,Inf,1.143434E+7,3190,8.184355,1.138974E+7,1.20689E+7,-0.057918,9186394,0,Inf,1.060407E+7,1.262287E+7,8727505,6103219
1.476224E+7,0,Inf,1.143314E+7,4.294985E+8,-3.626102,1.13911E+7,1.206749E+7,-0.057683,9189187,0,Inf,1.059849E+7,1.262467E+7,8729457,6103805
1.475958E+7,0,Inf,1.143334E+7,3674,8.043008,1.139003E+7,1.205713E+7,-0.056918,9187311,0,Inf,1.06013E+7,1.262122E+7,8728745,6100457
1.476329E+7,0,Inf,1.143408E+7,4.294964E+8,-3.626015,1.139011E+7,1.206344E+7,-0.057434,9186798,0,Inf,1.059924E+7,1.262156E+7,8726883,6100382
1.476388E+7,0,Inf,1.143048E+7,2.147492E+8,-2.933187,1.139319E+7,1.205562E+7,-0.056515,9191278,0,Inf,1.060193E+7,1.262088E+7,8729889,6102082
1.476194E+7,0,Inf,1.14315E+7,6.442442E+8,-4.031705,1.139268E+7,1.206014E+7,-0.056934,9186320,0,Inf,1.060041E+7,1.262482E+7,8728054,6100011
1.476282E+7,0,Inf,1.142954E+7,2.147507E+8,-2.933277,1.139144E+7,1.206007E+7,-0.057037,9188034,0,Inf,1.060116E+7,1.262249E+7,8727267,6098780
1.476237E+7,0,Inf,1.14338E+7,4.294981E+8,-3.626044,1.138919E+7,1.206403E+7,-0.057563,9193365,0,Inf,1.060059E+7,1.261945E+7,8727723,6103613
1.476602E+7,0,Inf,1.143231E+7,2.147493E+8,-2.933028,1.138607E+7,1.205992E+7,-0.057498,9190503,0,Inf,1.059707E+7,1.261892E+7,8727744,6101631
1.476211E+7,0,Inf,1.143336E+7,4.294981E+8,-3.626082,1.139193E+7,1.20605E+7,-0.05703,9189725,0,Inf,1.059895E+7,1.262146E+7,8724516,6102126
1.47641E+7,0,Inf,1.143073E+7,6.442427E+8,-4.03177,1.138922E+7,1.206681E+7,-0.057791,9185038,0,Inf,1.060015E+7,1.261932E+7,8723169,6102352
1.476242E+7,0,Inf,1.143341E+7,4.294995E+8,-3.626081,1.138928E+7,1.205903E+7,-0.057141,9188418,0,Inf,1.060122E+7,1.261697E+7,8725813,6096815
1.476309E+7,0,Inf,1.142929E+7,2472,8.438907,1.13858E+7,1.206578E+7,-0.058006,9187907,0,Inf,1.059829E+7,1.262083E+7,8728057,6099905
1.476039E+7,0,Inf,1.142885E+7,4.294962E+8,-3.626472,1.139198E+7,1.20641E+7,-0.057325,9188405,0,Inf,1.059858E+7,1.262329E+7,8727955,6102027
1.476107E+7,0,Inf,1.143258E+7,4.294951E+8,-3.626143,1.13869E+7,1.206403E+7,-0.057764,9185213,0,Inf,1.059874E+7,1.261868E+7,8723027,6102559
1.476377E+7,0,Inf,1.14324E+7,2.147498E+8,-2.933022,1.139011E+7,1.206803E+7,-0.057814,9189353,0,Inf,1.059892E+7,1.261961E+7,8725087,6105002
1.476225E+7,0,Inf,1.142992E+7,2.147508E+8,-2.933244,1.138638E+7,1.206187E+7,-0.057631,9185598,0,Inf,1.059697E+7,1.261766E+7,8729110,6104046
1.475922E+7,0,Inf,1.143026E+7,2.147507E+8,-2.933214,1.138897E+7,1.206604E+7,-0.057749,9185690,0,Inf,1.059515E+7,1.262223E+7,8722784,6099992
1.475743E+7,0,Inf,1.143087E+7,6763,7.432606,1.138494E+7,1.206388E+7,-0.057924,9183513,0,Inf,1.059867E+7,1.26166E+7,8721987,6102096
1.47606E+7,0,Inf,1.143033E+7,2605,8.386593,1.138441E+7,1.206966E+7,-0.05845,9181648,0,Inf,1.059897E+7,1.261624E+7,8720881,6100685
1.476102E+7,0,Inf,1.143094E+7,4.294974E+8,-3.626292,1.138779E+7,1.206498E+7,-0.057765,9184412,0,Inf,1.059432E+7,1.261727E+7,8725108,6099777
1.475576E+7,0,Inf,1.142892E+7,2.147503E+8,-2.933329,1.138924E+7,1.206999E+7,-0.058053,9182272,0,Inf,1.059764E+7,1.261909E+7,8725090,6101573
1.475706E+7,0,Inf,1.143136E+7,4.29497E+8,-3.626254,1.138732E+7,1.2069E+7,-0.05814,9185407,0,Inf,1.05975E+7,1.261758E+7,8726796,6103168
1.476088E+7,0,Inf,1.143118E+7,2.147501E+8,-2.93313,1.138584E+7,1.206423E+7,-0.057874,9183743,0,Inf,1.059423E+7,1.261662E+7,8723708,6098720
1.475802E+7,0,Inf,1.143044E+7,4.294968E+8,-3.626335,1.138516E+7,1.206366E+7,-0.057887,9183362,0,Inf,1.059764E+7,1.261457E+7,8722054,6100074
1.475624E+7,0,Inf,1.142948E+7,2.14751E+8,-2.933284,1.138597E+7,1.206789E+7,-0.058166,9182886,0,Inf,1.059566E+7,1.261706E+7,8727155,6103907
1.475786E+7,0,Inf,1.142936E+7,2.147505E+8,-2.933291,1.13874E+7,1.207525E+7,-0.05865,9183710,0,Inf,1.059249E+7,1.261424E+7,8722774,6099075
1.475972E+7,0,Inf,1.142743E+7,3491,8.093584,1.138344E+7,1.206899E+7,-0.05848,9182368,0,Inf,1.059552E+7,1.261305E+7,8721323,6100219
1.47565E+7,0,Inf,1.142962E+7,6.442444E+8,-4.03187,1.138267E+7,1.206689E+7,-0.058373,9179940,0,Inf,1.059163E+7,1.26151E+7,8722353,6097889
1.475741E+7,0,Inf,1.143008E+7,2.147478E+8,-2.933215,1.138307E+7,1.207044E+7,-0.058632,9182467,0,Inf,1.059448E+7,1.261801E+7,8719893,6098866
1.475691E+7,0,Inf,1.142919E+7,2.147518E+8,-2.933313,1.138429E+7,1.207247E+7,-0.058694,9178586,0,Inf,1.05918E+7,1.261577E+7,8722029,6102494
1.475584E+7,0,Inf,1.143048E+7,3158,8.1941,1.138024E+7,1.206862E+7,-0.05873,9178581,0,Inf,1.059142E+7,1.261362E+7,8714637,6104578
1.475547E+7,0,Inf,1.143129E+7,2.147495E+8,-2.933117,1.138067E+7,1.207486E+7,-0.05921,9184366,0,Inf,1.058952E+7,1.261153E+7,8719130,6099541
