1.476244E+7,0,Inf,1.143019E+7,2.147487E+8,-2.933211,1.139074E+7,1.144543E+7,-0.00479,9185347,0,Inf,1.060019E+7,1.26199E+7,8726315,6101087
1.476459E+7,0,Inf,1.143434E+7,2.147492E+8,-2.93285,1.138974E+7,1.143871E+7,-0.00429,9186394,0,Inf,1.060407E+7,1.262287E+7,8727505,6103219
1.476224E+7,0,Inf,1.143314E+7,2.147484E+8,-2.932951,1.13911E+7,1.144934E+7,-0.0051,9189187,0,Inf,1.059849E+7,1.262467E+7,8729457,6103805
1.475958E+7,0,Inf,1.143334E+7,1488,8.946856,1.139003E+7,1.144612E+7,-0.004912,9187311,0,Inf,1.06013E+7,1.262122E+7,8728745,6100457
1.476329E+7,0,Inf,1.143408E+7,749,9.63337,1.139011E+7,1.144259E+7,-0.004597,9186798,0,Inf,1.059924E+7,1.262156E+7,8726883,6100382
1.476388E+7,0,Inf,1.143048E+7,2.14749E+8,-2.933186,1.139319E+7,1.145127E+7,-0.005085,9191278,0,Inf,1.060193E+7,1.262088E+7,8729889,6102082
1.476194E+7,0,Inf,1.14315E+7,2.14749E+8,-2.933097,1.139268E+7,1.144314E+7,-0.004419,9186320,0,Inf,1.060041E+7,1.262482E+7,8728054,6100011
1.476282E+7,0,Inf,1.142954E+7,2.147481E+8,-2.933265,1.139144E+7,1.144342E+7,-0.004553,9188034,0,Inf,1.060116E+7,1.262249E+7,8727267,6098780
1.476237E+7,0,Inf,1.14338E+7,2.147485E+8,-2.932894,1.138919E+7,1.144186E+7,-0.004614,9193365,0,Inf,1.060059E+7,1.261945E+7,8727723,6103613
1.476602E+7,0,Inf,1.143231E+7,1513,8.930105,1.138607E+7,1.144496E+7,-0.005159,9190503,0,Inf,1.059707E+7,1.261892E+7,8727744,6101631
1.476211E+7,0,Inf,1.143336E+7,2.147499E+8,-2.932939,1.139193E+7,1.144588E+7,-0.004724,9189725,0,Inf,1.059895E+7,1.262146E+7,8724516,6102126
1.47641E+7,0,Inf,1.143073E+7,2596,8.390089,1.138922E+7,1.144308E+7,-0.004718,9185038,0,Inf,1.060015E+7,1.261932E+7,8723169,6102352
1.476242E+7,0,Inf,1.143341E+7,1127,9.224736,1.138928E+7,1.144479E+7,-0.004862,9188418,0,Inf,1.060122E+7,1.261697E+7,8725813,6096815
1.476309E+7,0,Inf,1.142929E+7,2.147488E+8,-2.93329,1.13858E+7,1.144572E+7,-0.005249,9187907,0,Inf,1.059829E+7,1.262083E+7,8728057,6099905
1.476039E+7,0,Inf,1.142885E+7,2.14749E+8,-2.93333,1.139198E+7,1.144061E+7,-0.00426,9188405,0,Inf,1.059858E+7,1.262329E+7,8727955,6102027
1.476107E+7,0,Inf,1.143258E+7,2.147491E+8,-2.933003,1.13869E+7,1.143926E+7,-0.004588,9185213,0,Inf,1.059874E+7,1.261868E+7,8723027,6102559
1.476377E+7,0,Inf,1.14324E+7,506,10.025425,1.139011E+7,1.143493E+7,-0.003927,9189353,0,Inf,1.059892E+7,1.261961E+7,8725087,6105002
1.476225E+7,0,Inf,1.142992E+7,2446,8.449536,1.138638E+7,1.144093E+7,-0.004779,9185598,0,Inf,1.059697E+7,1.261766E+7,8729110,6104046
1.475922E+7,0,Inf,1.143026E+7,3204,8.179619,1.138897E+7,1.14369E+7,-0.004199,9185690,0,Inf,1.059515E+7,1.262223E+7,8722784,6099992
1.475743E+7,0,Inf,1.143087E+7,2353,8.488381,1.138494E+7,1.143346E+7,-0.004253,9183513,0,Inf,1.059867E+7,1.26166E+7,8721987,6102096
1.47606E+7,0,Inf,1.143033E+7,2797,8.315478,1.138441E+7,1.143813E+7,-0.004708,9181648,0,Inf,1.059897E+7,1.261624E+7,8720881,6100685
1.476102E+7,0,Inf,1.143094E+7,1422,8.992014,1.138779E+7,1.144471E+7,-0.004986,9184412,0,Inf,1.059432E+7,1.261727E+7,8725108,6099777
1.475576E+7,0,Inf,1.142892E+7,2.147487E+8,-2.933321,1.138924E+7,1.143648E+7,-0.004139,9182272,0,Inf,1.059764E+7,1.261909E+7,8725090,6101573
1.475706E+7,0,Inf,1.143136E+7,2.147484E+8,-2.933107,1.138732E+7,1.143652E+7,-0.004312,9185407,0,Inf,1.05975E+7,1.261758E+7,8726796,6103168
1.476088E+7,0,Inf,1.143118E+7,2.147495E+8,-2.933128,1.138584E+7,1.143588E+7,-0.004385,9183743,0,Inf,1.059423E+7,1.261662E+7,8723708,6098720
1.475802E+7,0,Inf,1.143044E+7,4.29496E+8,-3.626333,1.138516E+7,1.143794E+7,-0.004625,9183362,0,Inf,1.059764E+7,1.261457E+7,8722054,6100074
1.475624E+7,0,Inf,1.142948E+7,2.147477E+8,-2.933268,1.138597E+7,1.143064E+7,-0.003916,9182886,0,Inf,1.059566E+7,1.261706E+7,8727155,6103907
1.475786E+7,0,Inf,1.142936E+7,5107,7.713329,1.13874E+7,1.142526E+7,-0.003319,9183710,0,Inf,1.059249E+7,1.261424E+7,8722774,6099075
1.475972E+7,0,Inf,1.142743E+7,2.147498E+8,-2.933457,1.138344E+7,1.142547E+7,-0.003685,9182368,0,Inf,1.059552E+7,1.261305E+7,8721323,6100219
1.47565E+7,0,Inf,1.142962E+7,2977,8.253047,1.138267E+7,1.142975E+7,-0.004127,9179940,0,Inf,1.059163E+7,1.26151E+7,8722353,6097889
1.475741E+7,0,Inf,1.143008E+7,3151,8.196284,1.138307E+7,1.142718E+7,-0.003868,9182467,0,Inf,1.059448E+7,1.261801E+7,8719893,6098866
